site,seed,model,rmse_h0-2,rmse_h2-5,rmse_h5+,covraw_h0-2,covraw_h2-5,covraw_h5+,covfix_h0-2,covfix_h2-5,covfix_h5+,crpsraw_h0-2,crpsraw_h2-5,crpsraw_h5+,crpsfix_h0-2,crpsfix_h2-5,crpsfix_h5+,pitksraw_h0-2,pitksraw_h2-5,pitksraw_h5+,pitksfix_h0-2,pitksfix_h2-5,pitksfix_h5+,cov50raw_h0-2,cov50raw_h2-5,cov50raw_h5+,cov50fix_h0-2,cov50fix_h2-5,cov50fix_h5+,cov95raw_h0-2,cov95raw_h2-5,cov95raw_h5+,cov95fix_h0-2,cov95fix_h2-5,cov95fix_h5+,sharpraw_h0-2,sharpraw_h2-5,sharpraw_h5+,sharpfix_h0-2,sharpfix_h2-5,sharpfix_h5+
woodwalton,0,WN-SS (ALD),1.1249098259043866,1.8698245700886182,3.0710423763621075,0.87,0.8496605237633366,0.8395061728395061,0.97375,0.9466537342386033,0.91440329218107,0.5680421372680781,1.0043406593716375,1.5541404644744026,0.6985644324350665,1.0576001183275576,1.5643714668108792,0.13250000000000006,0.10356935014548985,0.0631275720164609,0.24124999999999996,0.16614936954413195,0.11185185185185187,0.63375,0.5848690591658584,0.5102880658436214,0.85,0.7429679922405431,0.642798353909465,0.89375,0.8758486905916586,0.8707818930041152,0.98375,0.9631425800193987,0.934156378600823,3.791424109299667,6.385426742734548,8.398129598678477,6.744201397798954,8.641303733956686,10.227791061794132
woodwalton,0,WN-SS (Gaussian),1.3988498412203636,2.7075784831083824,4.01189651764874,0.93875,0.9369544131910766,0.9094650205761317,,,,0.8171038840061654,1.517525232339376,2.2041324464831393,,,,0.18874999999999997,0.16139670223084387,0.14386831275720158,,,,0.79375,0.7662463627546072,0.731687242798354,,,,0.96125,0.953443258971872,0.9349794238683128,,,,7.686091362033039,13.657276266413648,17.869696104168398,,,
woodwalton,0,WN-SS (beta-NLL),1.5025996984961645,3.3673202870491967,6.579177742589594,0.81375,0.7419980601357905,0.5818930041152264,,,,0.6911140121397567,1.4712517638285771,3.4061208992571355,,,,0.17625000000000002,0.16455868089233755,0.3441975308641975,,,,0.5575,0.492725509214355,0.3292181069958848,,,,0.85125,0.7875848690591658,0.6370370370370371,,,,3.3730247559631237,5.802172984032522,7.522069084878873,,,
woodwalton,0,WN-SS (Student-t),1.4595914565691817,3.3074878084117376,4.717709689046696,0.98625,0.9689621726479146,0.9876543209876543,,,,1.1534923712809724,2.3575127307840518,3.829071733481708,,,,0.32125000000000004,0.35665373423860336,0.3707407407407408,,,,0.8575,0.8409311348205626,0.9218106995884774,,,,0.99375,0.98545101842871,0.9958847736625515,,,,14.385450259232892,27.082816641461225,46.4470681927442,,,
woodwalton,0,WN-SS (mixture),2.9115223778729007,7.3981468971825795,15.334916194103943,0.78,0.7109602327837051,0.582716049382716,,,,1.479029453987443,3.874951446920643,8.524173128396116,,,,0.365,0.42056256062075653,0.4955144032921811,,,,0.47,0.35208535402521823,0.3012345679012346,,,,0.85625,0.7866149369544132,0.6271604938271605,,,,7.581596841786986,13.443115032100048,17.9965006561191,,,
woodwalton,0,WN-SS (+residual),1.1556249970551769,1.9626862313754896,3.3618963214266673,0.535,0.44907856450048494,0.3267489711934156,,,,0.596191923492779,1.1260486153467077,2.0576223584862743,,,,0.3025000000000001,0.37623666343355966,0.516954732510288,,,,0.255,0.20562560620756548,0.16954732510288065,,,,0.595,0.4917555771096023,0.388477366255144,,,,1.0625189818041398,1.865225909341842,2.299094055089793,,,
woodwalton,0,"WN-SS (given-diurnal, st-sp)",1.0683689129650298,1.6423455968886587,1.9728182551421343,0.79125,0.7565470417070805,0.8008230452674897,0.97625,0.9466537342386033,0.9588477366255144,0.559875403840868,0.9480709683949032,1.183762033407819,0.682191417401677,0.9811474371491101,1.1838210854455102,0.13874999999999998,0.11761396702230847,0.09444444444444444,0.22749999999999992,0.17504364694471386,0.17292181069958845,0.56625,0.5577109602327837,0.6148148148148148,0.86375,0.7720659553831232,0.7604938271604939,0.82625,0.7798254122211445,0.8238683127572016,0.9875,0.967992240543162,0.9637860082304527,3.6795526638427973,6.079676141194948,8.418398045563587,6.860344737652689,8.751408892852606,10.664725749049902
woodwalton,0,"WN-SS (given-diurnal, Wiener)",1.0683689129650298,1.6423455968886587,1.9728182551421343,0.80625,0.7914645974781765,0.7794238683127572,,,,0.5222024199544785,0.8383568133738553,1.0062009357073858,,,,0.14375,0.10500484966052376,0.08580246913580246,,,,0.55375,0.542192046556741,0.5020576131687243,,,,0.83625,0.8254122211445198,0.8263374485596707,,,,2.628208042198326,4.596229245925455,5.4501492510934515,,,
woodwalton,0,Neural SDE (Gaussian),1.1423420034548055,1.9318973487382005,2.54020678656572,0.48375,0.4015518913676043,0.31851851851851853,,,,0.5791782060819319,1.059933371914888,1.4628146003162077,,,,0.27375,0.3521532492725509,0.425843621399177,,,,0.29125,0.1988360814742968,0.15555555555555556,,,,0.52875,0.43743937924345294,0.3662551440329218,,,,0.9056301361713557,1.5170373554565517,1.6865546355218675,,,
woodwalton,0,Neural SDE (Student-t),1.1104961751740248,1.780316082025073,2.32404975412943,0.9225,0.9282250242483027,0.9572016460905349,,,,0.63247402094041,1.1282233029709303,1.613557653601554,,,,0.165,0.1970514064015519,0.2478189300411523,,,,0.70625,0.6886517943743938,0.7465020576131687,,,,0.94375,0.9573229873908826,0.9851851851851852,,,,5.5271480159233315,10.423601133823864,16.19847612043804,,,
